revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
4199.0,3.0,0.46,805.0,5000.0,32485.531052833256
2926.0,3.0,0.33,534.0,5000.0,1403.317692729601
3149.0,1.0,0.94,551.0,10000.0,500.0
4474.0,3.0,0.91,812.0,916.69,20884.998253844584
2974.0,3.0,0.07,594.0,5000.0,16950.06179733664
4044.0,0.0,0.64,574.8,922.97,1452.9636159923682
2343.0,1.0,0.79,561.0,5000.0,15008.06992421023
1580.0,3.0,0.13,476.0,5000.0,5733.1086672715055
3633.0,3.0,0.85,719.0,5000.0,35278.9738713084
2878.0,3.0,0.39,514.6,5000.0,500.0
2433.0,5.0,0.67,844.0,5000.0,500.0
1831.0,3.0,0.06,562.0,10000.0,500.0
4069.0,3.0,0.55,600.8,10000.0,11599.533495878804
1397.0,0.0,0.82,517.0,825.37,15792.631760679456
4403.0,0.0,0.25,531.0,774.87,15993.47491432107
3329.0,3.0,0.54,808.0,5000.0,500.0
2581.0,3.0,0.69,745.0,441.65,25832.54326683973
4714.0,3.0,0.02,665.8,1130.88,25258.69907059388
1334.0,0.0,0.38,322.0,5000.0,500.0
1799.0,5.0,0.89,663.2,10000.0,500.0
1193.0,3.0,0.21,593.0,1198.99,7742.924447425371
4337.0,3.0,0.83,360.0,5000.0,500.0
2651.0,3.0,0.66,662.0,5000.0,500.0
979.0,1.0,0.09,823.0,10000.0,500.0
1853.0,0.0,0.79,794.0,10000.0,500.0
3770.0,2.0,0.61,337.0,571.63,500.0
2784.0,4.0,0.07,606.0,5000.0,9094.788350545172
1826.0,3.0,0.19,652.2,5000.0,17498.34532777919
3393.0,1.0,0.12,536.6,491.27,28317.99889012609
1668.0,1.0,0.11,587.2,5000.0,5378.786478355881
2948.0,3.0,0.54,453.0,1035.17,10592.477509422366
4884.0,3.0,0.96,401.0,315.04,500.0
5080.0,3.0,0.46,706.0,1106.98,30402.113466074145
500.0,3.0,0.13,345.0,5000.0,4707.952915524882
3427.0,0.0,0.52,615.2,5000.0,27293.118605334497
3355.0,3.0,0.03,586.8,5000.0,500.0
4969.0,3.0,0.64,305.0,5000.0,26576.26590180208
1286.0,4.0,0.24,814.0,10000.0,500.0
3018.0,3.0,0.06,627.0,10000.0,13356.55499421264
5718.0,3.0,0.32,380.0,5000.0,35655.48304388359
4078.0,3.0,0.77,431.0,5000.0,500.0
1673.0,1.0,0.62,575.6,5000.0,500.0
3766.0,3.0,0.86,519.8,500.7,500.0
2710.0,1.0,0.09,438.0,677.92,14042.39340376125
2535.0,3.0,0.63,537.6,5000.0,500.0
1265.0,3.0,0.82,513.0,10000.0,31562.16050316788
3022.0,0.0,0.66,563.2,10000.0,500.0
2419.0,2.0,0.8,587.2,5000.0,10703.82737914945
2134.0,3.0,0.75,698.0,299.19,500.0
2124.0,5.0,0.34,722.6,917.21,24483.34638065432
2151.0,3.0,0.58,610.8,10000.0,500.0
500.0,0.0,0.18,419.0,967.55,500.0
615.0,3.0,0.14,660.4,5000.0,500.0
2735.0,4.0,0.96,576.2,5000.0,4902.444266359606
2693.0,5.0,0.3,636.0,10000.0,500.0
1899.0,4.0,0.1,409.0,100.37,500.0
3233.0,3.0,0.43,579.0,10000.0,500.0
4280.0,3.0,0.99,607.4,618.95,30626.948811115177
1160.0,3.0,0.25,481.8,5000.0,500.0
3971.0,0.0,0.88,585.4,5000.0,500.0
2217.0,3.0,0.53,419.0,1024.93,36713.829541440144
2991.0,4.0,0.28,641.4,5000.0,11169.108115365516
5333.0,3.0,0.2,385.0,5000.0,17427.047542739998
2524.0,1.0,0.2,592.0,5000.0,1058.7221285950077
3079.0,3.0,0.91,491.4,10000.0,500.0
1948.0,3.0,0.62,669.4,5000.0,500.0
1597.0,3.0,0.03,728.0,5000.0,500.0
4879.0,3.0,0.05,428.0,724.53,7232.992597903149
2949.0,5.0,0.72,616.0,1248.7,34280.27082214709
4001.0,2.0,0.05,335.0,850.51,2109.8379185465737
2215.0,0.0,0.43,302.0,10000.0,27173.40122797404
4442.0,1.0,0.93,614.4,5000.0,500.0
2475.0,5.0,0.59,790.4,10000.0,33400.713378645014
500.0,3.0,0.49,716.0,10000.0,500.0
626.0,3.0,0.3,734.6,5000.0,22913.17983648344
1765.0,1.0,0.5,673.0,328.42,500.0
500.0,0.0,0.52,367.0,10000.0,500.0
3588.0,3.0,0.43,596.0,10000.0,16157.452348362816
4020.0,3.0,0.41,464.0,283.82,23675.74690497324
1992.0,3.0,0.04,357.0,5000.0,500.0
783.0,3.0,0.66,345.0,10000.0,7953.303400752445
2220.0,5.0,0.89,530.8,10000.0,14199.35498259439
1766.0,3.0,0.71,782.0,718.49,10367.43764033394
807.0,0.0,0.36,586.0,1235.23,500.0
2366.0,3.0,0.99,710.0,879.49,500.0
4022.0,3.0,0.75,431.0,5000.0,16879.494844426
3831.0,1.0,0.19,513.8,5000.0,4597.657007308739
751.0,5.0,0.97,362.0,5000.0,9578.290697501116
3152.0,5.0,0.97,727.0,5000.0,500.0
3186.0,3.0,0.4,635.2,951.47,39894.86850509702
702.0,3.0,0.83,527.6,706.01,500.0
3662.0,1.0,0.58,639.0,5000.0,500.0
4281.0,3.0,0.59,668.6,10000.0,37463.214258338274
3062.0,2.0,0.94,454.0,484.2,14355.315932682724
1709.0,5.0,0.26,661.0,5000.0,500.0
4108.0,3.0,0.37,544.8,10000.0,27556.50815979591
1847.0,5.0,0.15,477.0,1361.27,28557.575861087626
1541.0,3.0,0.81,840.0,5000.0,6490.729349935428
1136.0,0.0,0.49,524.0,5000.0,500.0
1667.0,3.0,0.74,796.0,5000.0,500.0
4133.0,5.0,0.67,638.4,5000.0,500.0
3047.0,3.0,0.33,584.0,10000.0,30423.3274770648
2679.0,2.0,0.88,555.8,5000.0,10753.421326523568
1258.0,0.0,0.74,545.8,5000.0,14430.51876497812
709.0,3.0,0.35,611.2,555.26,19040.500677405915
2075.0,3.0,0.19,568.6,997.41,500.0
3000.0,3.0,0.84,580.2,5000.0,7477.073555735235
2968.0,3.0,0.64,385.0,1464.35,2134.918650904049
4142.0,5.0,0.04,450.0,561.0,11686.368750865196
3224.0,3.0,0.3,490.0,10000.0,500.0
3150.0,4.0,0.61,516.0,5000.0,500.0
2480.0,0.0,0.58,584.0,5000.0,15468.721379985676
2869.0,0.0,0.91,543.2,10000.0,500.0
4174.0,5.0,0.32,754.6,5000.0,20830.636004097378
2696.0,0.0,0.76,645.2,619.3,18032.997930267607
3512.0,1.0,0.63,562.8,10000.0,500.0
4384.0,3.0,0.26,587.6,5000.0,500.0
4094.0,1.0,0.96,422.0,5000.0,10152.632831132174
2743.0,4.0,0.12,606.0,10000.0,20470.270283209386
1688.0,3.0,0.01,478.0,937.35,500.0
2867.0,2.0,0.23,593.4,5000.0,21557.631054963626
2340.0,4.0,0.95,541.6,784.59,15851.10313388327
2630.0,3.0,0.9,622.0,746.44,500.0
2826.0,3.0,0.77,536.0,10000.0,21426.123779908557
3343.0,5.0,0.56,712.0,5000.0,22762.1917704371
1718.0,1.0,0.93,604.0,10000.0,24019.529808341456
1058.0,1.0,0.94,638.6,989.21,500.0
4787.0,3.0,0.9,509.0,10000.0,500.0
2125.0,3.0,0.58,343.0,718.31,19486.43444172945
1193.0,0.0,0.15,701.0,5000.0,500.0
1248.0,0.0,0.34,504.0,402.19,17721.29297543405
4191.0,3.0,0.32,464.0,952.02,500.0
3883.0,0.0,0.21,454.0,747.28,23325.338501823888
3054.0,3.0,0.82,673.8,1033.29,500.0
2219.0,3.0,0.36,608.0,821.45,10309.92306562366
3963.0,3.0,0.78,727.0,5000.0,23553.074100197176
821.0,3.0,0.95,564.0,1189.81,500.0
2205.0,1.0,0.16,612.8,317.95,8120.4633303876335
2474.0,3.0,0.42,434.0,5000.0,500.0
1285.0,1.0,0.12,675.4,5000.0,500.0
2433.0,0.0,0.28,645.2,5000.0,23930.493958673607
3119.0,3.0,0.92,759.0,10000.0,22945.025107320434
1835.0,0.0,0.91,531.0,5000.0,500.0
1066.0,3.0,0.27,319.0,10000.0,4183.406412898141
2197.0,3.0,0.08,460.0,1246.17,20324.11888630817
1537.0,4.0,0.19,585.2,5000.0,19758.871226550404
3902.0,3.0,0.83,699.0,1042.61,500.0
2828.0,3.0,0.79,614.2,10000.0,24661.52749083497
4318.0,4.0,0.56,760.0,10000.0,17153.875972445985
2276.0,5.0,0.7,780.0,633.67,500.0
3757.0,3.0,0.65,409.0,5000.0,28663.370907279943
1506.0,3.0,0.8,455.0,1138.53,18053.81925743533
3243.0,3.0,0.44,637.0,947.13,2389.929132211358
2220.0,3.0,0.53,551.0,5000.0,500.0
3799.0,4.0,0.75,572.6,5000.0,500.0
2618.0,1.0,0.52,829.0,5000.0,500.0
3178.0,3.0,0.77,692.0,5000.0,39894.86850509702
3715.0,3.0,0.63,689.0,5000.0,30539.875874023797
3528.0,1.0,0.33,469.4,5000.0,4385.913973233552
2029.0,5.0,0.75,598.2,5000.0,500.0
3965.0,2.0,0.91,603.0,956.77,10938.41577489768
2543.0,1.0,0.51,729.0,10000.0,7152.774224489252
3617.0,0.0,0.91,697.0,5000.0,16472.646515827604
2890.0,3.0,0.99,499.6,809.53,6675.714465733045
3965.0,1.0,0.19,497.4,10000.0,26219.81125959639
2497.0,3.0,0.6,560.0,10000.0,19399.797462970557
1697.0,3.0,0.18,750.0,5000.0,500.0
2475.0,3.0,0.82,442.0,662.98,1799.1729209503717
3047.0,3.0,0.62,686.6,970.77,23852.949774490346
3057.0,3.0,0.31,369.0,5000.0,500.0
1422.0,3.0,0.11,561.0,687.91,500.0
3279.0,3.0,0.52,437.2,1221.34,500.0
3636.0,2.0,0.9,771.0,5000.0,39894.86850509702
882.0,3.0,0.05,626.6,5000.0,8977.41551107079
2160.0,2.0,0.4,638.8,5000.0,13056.01425629857
2181.0,3.0,0.47,452.8,1330.47,500.0
1464.0,4.0,0.73,515.0,714.1,500.0
2442.0,2.0,0.39,551.6,5000.0,6190.914612776286
2300.0,1.0,0.3,332.0,5000.0,16953.531578012247
1569.0,3.0,1.0,448.0,10000.0,500.0
500.0,3.0,0.18,483.6,5000.0,4555.734414673954
812.0,3.0,0.3,604.8,5000.0,21451.13799365545
4370.0,3.0,0.82,608.6,10000.0,500.0
2840.0,3.0,0.6,770.0,10000.0,22375.08357037309
3352.0,1.0,0.72,821.0,5000.0,15555.765011897262
3260.0,3.0,0.97,769.0,10000.0,15978.347542555131
4292.0,3.0,0.64,543.0,5000.0,28725.232684272
2416.0,5.0,0.09,337.0,10000.0,500.0
500.0,5.0,0.61,431.6,10000.0,3288.69417620121
3070.0,3.0,0.58,643.0,5000.0,33441.52830376546
3345.0,3.0,0.81,512.0,5000.0,4694.595827220872
3585.0,3.0,0.47,526.0,477.1,500.0
2042.0,0.0,0.74,551.0,5000.0,500.0
1972.0,3.0,0.8,808.0,5000.0,1743.629121639761
1740.0,0.0,0.0,732.0,5000.0,15012.91300698009
3794.0,3.0,0.37,633.2,10000.0,15290.215028380671
4190.0,2.0,0.83,685.0,726.15,6754.859177132382
2246.0,2.0,0.93,443.0,692.92,500.0
2820.0,4.0,0.42,671.0,488.33,35117.9264521864
1374.0,4.0,0.25,664.0,5000.0,500.0
3635.0,1.0,0.2,598.2,5000.0,500.0
2682.0,4.0,0.45,450.6,5000.0,500.0
2357.0,3.0,0.29,589.0,5000.0,500.0
1382.0,0.0,0.65,386.0,5000.0,500.0
1205.0,2.0,0.38,481.8,978.75,500.0
588.0,5.0,0.63,492.0,10000.0,500.0
2878.0,5.0,0.33,696.0,5000.0,11044.95368508808
3539.0,3.0,0.87,543.6,10000.0,7808.996625173976
4479.0,3.0,0.73,498.6,5000.0,6793.042991763258
1409.0,4.0,0.64,314.0,928.24,2662.921569604866
500.0,3.0,0.43,595.4,1365.81,500.0
2830.0,3.0,0.04,660.0,10000.0,7221.61549298505
2597.0,3.0,0.03,594.0,5000.0,500.0
1390.0,3.0,0.36,627.0,5000.0,500.0
1457.0,3.0,0.56,609.0,5000.0,7667.811763741534
1160.0,4.0,0.47,321.0,10000.0,30935.83509952232
3056.0,3.0,0.61,508.0,923.17,1618.916947161744
4230.0,3.0,0.38,410.0,5000.0,500.0
1884.0,3.0,0.88,363.0,10000.0,500.0
3894.0,3.0,0.97,322.0,5000.0,500.0
2234.0,3.0,0.59,617.4,5000.0,500.0
3438.0,3.0,0.56,642.2,10000.0,500.0
500.0,1.0,0.54,774.0,1148.73,500.0
2304.0,3.0,0.75,822.0,10000.0,7676.124755281674
4269.0,3.0,0.19,527.0,5000.0,24766.39362476903
3142.0,3.0,0.6,717.0,10000.0,34025.09537342137
2637.0,0.0,0.32,499.8,5000.0,20648.259670229618
2554.0,3.0,0.25,624.0,5000.0,1847.097352476328
3058.0,3.0,0.39,396.0,5000.0,500.0
3347.0,3.0,0.37,546.4,375.51,4858.074830010861
2823.0,3.0,0.33,580.2,698.78,37237.04884050561
3229.0,3.0,0.36,664.0,10000.0,38976.65634804536
2099.0,3.0,0.99,609.6,10000.0,1140.4109620995866
3168.0,1.0,0.81,592.0,678.01,500.0
598.0,5.0,0.58,658.0,767.58,7982.306717983974
4524.0,4.0,0.54,564.0,10000.0,14466.452497390945
2523.0,4.0,0.48,401.0,5000.0,500.0
2573.0,3.0,0.37,494.0,1013.26,13391.29251796894
1410.0,3.0,0.11,417.0,1010.84,26295.715143453537
885.0,3.0,0.69,607.4,798.82,500.0
2249.0,3.0,0.98,587.0,5000.0,6193.533057613117
1259.0,3.0,0.4,590.0,5000.0,500.0
1854.0,2.0,0.22,792.0,5000.0,23604.232805859625
3623.0,3.0,0.35,651.0,5000.0,500.0
2533.0,0.0,0.31,563.0,5000.0,12218.73250146555
1216.0,3.0,0.1,436.0,638.5,500.0
2949.0,1.0,0.77,749.0,10000.0,19005.88748952982
3346.0,4.0,0.28,357.0,1032.88,26062.06378566044
2607.0,5.0,0.92,442.0,5000.0,500.0
500.0,1.0,0.83,563.0,681.46,3777.707751829632
2903.0,3.0,0.06,605.8,5000.0,18471.820285212307
2026.0,3.0,0.85,756.0,806.86,1254.4791356165265
3547.0,2.0,0.51,493.6,5000.0,500.0
3524.0,1.0,0.14,547.4,1038.48,500.0
4882.0,3.0,0.34,529.0,5000.0,21173.131971712315
3374.0,3.0,0.54,454.0,633.52,18341.961282111577
2523.0,0.0,0.91,401.0,5000.0,500.0
2332.0,3.0,0.55,395.2,10000.0,34251.4638459909
3765.0,4.0,0.25,393.0,354.67,2724.3636103651797
2995.0,5.0,0.05,373.0,471.61,23428.452679391117
2444.0,3.0,0.42,442.0,5000.0,500.0
1932.0,2.0,0.06,777.0,5000.0,23055.217448186253
5166.0,3.0,0.38,641.0,5000.0,23133.60284190722
3591.0,3.0,0.98,541.0,5000.0,11911.106330765071
2592.0,3.0,0.39,301.0,5000.0,500.0
2676.0,3.0,0.11,681.4,5000.0,5063.042378361883
2348.0,3.0,0.29,607.2,10000.0,8976.937550996681
3137.0,4.0,0.98,649.0,401.23,23568.673763726696
1692.0,5.0,0.76,758.0,1046.9,10195.35369115418
820.0,5.0,0.11,752.6,5000.0,15338.099370142098
3995.0,3.0,0.94,500.2,10000.0,11880.587724403733
1522.0,3.0,0.29,314.0,5000.0,500.0
3062.0,3.0,0.2,617.8,5000.0,500.0
500.0,2.0,0.6,595.4,826.08,500.0
2727.0,0.0,0.24,656.6,240.32,17804.14095247581
3073.0,3.0,0.27,539.2,5000.0,18519.312195103008
1473.0,5.0,0.02,775.0,5000.0,19730.30270439602
1822.0,3.0,0.37,548.0,10000.0,500.0
2367.0,3.0,0.91,794.4,876.78,11566.720771364642
1869.0,0.0,0.16,347.0,5000.0,500.0
3675.0,3.0,0.48,486.0,10000.0,500.0
2309.0,3.0,0.13,654.8,5000.0,7932.349340047482
3517.0,2.0,0.34,495.4,945.66,6540.562112835113
949.0,3.0,0.47,530.0,10000.0,500.0
2826.0,3.0,0.86,496.2,10000.0,1506.0055268628669
3248.0,3.0,0.2,393.0,5000.0,500.0
3964.0,3.0,0.66,572.0,10000.0,25624.297927761687
1895.0,3.0,0.56,521.4,1065.42,12336.53528615578
500.0,0.0,0.66,595.4,5000.0,500.0
5067.0,4.0,0.5,309.0,623.03,500.0
2303.0,0.0,0.69,529.8,10000.0,500.0
627.0,2.0,0.06,331.0,575.3,3492.8965509027084
2635.0,0.0,0.67,694.0,5000.0,20234.700501836604
3174.0,1.0,0.72,404.0,10000.0,26107.51590033502
3452.0,3.0,1.0,660.2,5000.0,500.0
1485.0,3.0,0.65,649.8,10000.0,500.0
2276.0,3.0,0.44,525.4,5000.0,21152.86192483385
2874.0,1.0,0.26,381.0,5000.0,500.0
4117.0,3.0,0.65,737.0,5000.0,500.0
5418.0,3.0,0.56,455.6,10000.0,500.0
3649.0,5.0,0.02,710.0,5000.0,10392.343107506122
2344.0,1.0,0.54,716.0,5000.0,500.0
4462.0,0.0,0.05,670.2,5000.0,34864.54582037728
1801.0,3.0,0.57,531.0,5000.0,500.0
832.0,3.0,0.4,568.6,10000.0,18774.77922395446
3337.0,3.0,0.54,633.4,10000.0,39894.86850509702
3392.0,5.0,0.03,412.0,5000.0,500.0
2678.0,2.0,0.81,518.0,5000.0,500.0
2498.0,3.0,0.9,577.6,5000.0,500.0
3121.0,3.0,0.77,734.0,10000.0,500.0
2763.0,4.0,0.9,836.0,5000.0,500.0
2091.0,3.0,0.09,380.2,5000.0,500.0
500.0,3.0,0.54,547.4,829.45,7533.546825284192
1424.0,3.0,0.92,575.4,10000.0,500.0
2829.0,4.0,0.19,607.0,5000.0,24156.07663617894
1168.0,3.0,0.68,474.6,10000.0,500.0
500.0,5.0,0.96,486.0,5000.0,12880.28442840676
2109.0,3.0,0.85,420.0,5000.0,500.0
2856.0,4.0,0.06,715.0,5000.0,13537.226653486512
2330.0,3.0,0.01,652.2,10000.0,5139.944002422777
2632.0,3.0,0.2,615.0,5000.0,10742.08668165976
1646.0,5.0,0.01,610.4,5000.0,500.0
2819.0,0.0,0.69,513.8,939.77,4903.107218766983
1172.0,1.0,0.75,458.0,10000.0,4347.087192331062
3433.0,3.0,0.23,434.0,5000.0,500.0
2930.0,2.0,0.71,521.0,5000.0,16362.08140437725
500.0,3.0,0.59,595.4,5000.0,500.0
1839.0,5.0,0.71,680.0,5000.0,8363.069812379106
3414.0,3.0,0.93,746.0,5000.0,8268.237558582412
3503.0,5.0,0.4,373.0,835.55,500.0
1961.0,5.0,0.91,597.2,10000.0,500.0
3059.0,3.0,0.32,769.0,5000.0,14094.30081760922
3539.0,3.0,0.66,839.0,5000.0,16486.630528664326
3823.0,3.0,0.49,504.0,5000.0,500.0
2039.0,3.0,0.99,668.0,5000.0,10940.033527908712
3254.0,0.0,0.43,598.8,5000.0,500.0
3095.0,3.0,0.51,480.0,5000.0,15956.415381253795
3637.0,3.0,0.78,714.0,5000.0,500.0
2362.0,0.0,0.99,488.2,10000.0,16700.76628033377
1279.0,3.0,0.14,446.0,625.03,500.0
2466.0,3.0,0.3,711.4,10000.0,39894.86850509702
2206.0,3.0,0.35,374.0,10000.0,17017.89448731642
3421.0,5.0,0.18,721.0,5000.0,10841.692499506436
2619.0,3.0,0.13,691.6,1015.11,5197.820123101617
1167.0,1.0,0.61,391.0,10000.0,500.0
831.0,3.0,0.66,670.0,10000.0,500.0
3817.0,4.0,0.63,540.0,10000.0,11363.917069634696
2364.0,2.0,0.45,497.6,5000.0,19324.86083354619
1571.0,3.0,0.76,624.4,5000.0,17512.77847105645
3928.0,5.0,0.89,706.0,5000.0,18882.798050504884
1527.0,5.0,0.26,571.6,5000.0,500.0
2563.0,3.0,0.5,503.0,5000.0,500.0
2273.0,3.0,0.4,550.2,785.97,500.0
2357.0,1.0,0.78,620.6,5000.0,20931.30685439814
2401.0,3.0,0.11,400.0,1205.8,500.0
1750.0,3.0,0.82,462.0,855.48,25850.979979764164
4228.0,4.0,0.84,609.2,5000.0,14071.112177650724
2963.0,0.0,0.31,438.0,5000.0,500.0
2706.0,3.0,0.39,533.4,5000.0,26809.32041261296
1297.0,5.0,0.97,651.8,5000.0,500.0
4637.0,3.0,0.09,849.0,5000.0,25030.670052142177
2645.0,4.0,0.14,654.6,5000.0,2277.145354776111
3126.0,3.0,0.31,570.4,369.35,17845.000580176118
2151.0,1.0,0.63,345.0,10000.0,500.0
1851.0,3.0,0.82,680.6,5000.0,27262.08181334808
2901.0,4.0,0.55,668.4,10000.0,500.0
994.0,5.0,0.3,312.0,784.78,16881.538527785102
3435.0,3.0,0.17,597.0,5000.0,1919.650604490946
500.0,3.0,0.69,660.8,10000.0,5366.782135844513
2252.0,3.0,0.13,672.0,10000.0,19770.58801447668
529.0,1.0,0.02,449.2,5000.0,28518.042402682
967.0,0.0,0.95,593.4,5000.0,10322.651983787207
2312.0,3.0,0.75,507.8,10000.0,1979.748774111976
682.0,1.0,0.08,620.8,10000.0,6873.663473407061
2509.0,3.0,0.88,762.0,421.19,500.0
2661.0,1.0,0.82,604.8,10000.0,500.0
3231.0,5.0,0.09,362.0,5000.0,30700.651508551942
2106.0,3.0,0.23,665.0,5000.0,500.0
2671.0,3.0,0.78,491.8,5000.0,500.0
2691.0,3.0,0.89,656.4,5000.0,21945.904315684653
2033.0,3.0,0.3,543.2,525.64,500.0
2481.0,3.0,0.17,495.2,10000.0,500.0
2903.0,4.0,0.91,612.6,5000.0,500.0
3619.0,1.0,0.2,437.0,866.75,500.0
4819.0,0.0,0.45,480.0,1130.56,34330.9380373806
2300.0,2.0,0.93,511.0,10000.0,500.0
3878.0,3.0,0.52,793.0,5000.0,5446.426084695993
1592.0,2.0,0.84,665.0,967.95,35021.51375923789
2765.0,3.0,0.87,476.0,5000.0,7694.327938151058
2581.0,3.0,0.61,585.4,5000.0,4272.007237846425
500.0,3.0,0.2,598.0,911.59,2461.673939789295
2005.0,3.0,0.43,354.0,5000.0,500.0
4102.0,3.0,0.97,471.0,5000.0,500.0
1950.0,1.0,0.46,617.0,1506.14,12937.14499278152
1973.0,3.0,0.45,738.0,10000.0,500.0
500.0,2.0,0.9,595.4,5000.0,500.0
2115.0,3.0,0.08,598.4,1047.81,500.0
2238.0,3.0,0.86,753.0,10000.0,500.0
3051.0,3.0,0.47,764.0,5000.0,500.0
2437.0,3.0,0.84,499.2,1036.38,11947.908649544055
2531.0,3.0,0.63,649.0,714.02,500.0
4045.0,3.0,0.19,406.0,10000.0,38827.39750794823
2930.0,3.0,0.28,491.0,10000.0,15306.671395114714
1248.0,3.0,0.34,336.0,800.91,500.0
1986.0,3.0,0.56,620.0,1083.63,6979.042641933249
3437.0,5.0,0.93,427.0,10000.0,21172.626997293148
1964.0,4.0,0.2,601.6,5000.0,23577.333299950948
1764.0,4.0,0.33,634.8,5000.0,500.0
3079.0,3.0,0.35,672.0,5000.0,15060.755418794995
4013.0,3.0,0.22,656.4,5000.0,500.0
1302.0,1.0,0.57,561.2,1073.53,500.0
500.0,3.0,0.68,595.4,10000.0,500.0
2946.0,5.0,0.5,634.8,838.39,18830.95864238332
1941.0,0.0,0.72,484.8,5000.0,500.0
3395.0,3.0,0.03,712.0,636.91,500.0
3047.0,3.0,0.69,673.6,5000.0,14951.326066062858
2880.0,0.0,0.7,551.0,5000.0,1473.5200239223334
3146.0,3.0,0.7,580.0,10000.0,20104.60136465834
546.0,3.0,0.97,376.0,10000.0,11482.151167716658
4267.0,3.0,0.96,782.0,5000.0,22449.39855282556
2088.0,4.0,0.32,685.0,5000.0,20484.981891842057
2232.0,3.0,0.81,510.6,754.91,14435.595475419064
2691.0,3.0,0.2,841.0,969.96,500.0
1475.0,3.0,0.58,627.0,5000.0,500.0
2620.0,3.0,0.74,604.6,5000.0,7542.823725513853
2167.0,1.0,0.18,710.0,5000.0,500.0
2623.0,2.0,0.79,520.8,5000.0,2012.032997487594
2622.0,3.0,0.41,741.0,5000.0,500.0
2858.0,3.0,0.46,473.8,856.78,500.0
4245.0,1.0,0.42,619.8,683.76,8781.106659174166
1795.0,3.0,0.07,636.8,5000.0,16913.271530693055
500.0,3.0,0.96,469.0,1094.8,17814.286530367346
4716.0,3.0,0.66,830.0,10000.0,35398.55546099379
2146.0,3.0,0.5,624.0,663.84,500.0
3974.0,3.0,0.29,562.0,5000.0,2241.3585647215973
500.0,5.0,0.86,829.0,5000.0,2752.7461889269243
1592.0,3.0,0.1,525.2,750.38,500.0
3718.0,3.0,0.25,637.0,931.91,500.0
1979.0,3.0,0.92,630.0,901.51,500.0
2887.0,3.0,0.91,576.0,5000.0,3433.083684048845
2370.0,3.0,0.76,437.0,10000.0,13729.015736996424
4390.0,5.0,0.61,553.2,5000.0,1891.1723962319727
2458.0,0.0,0.82,593.2,5000.0,500.0
3403.0,3.0,0.35,721.0,10000.0,500.0
2435.0,2.0,0.2,591.0,5000.0,38233.21786028864
500.0,3.0,0.11,636.6,10000.0,13390.503383048135
2952.0,3.0,0.88,628.0,5000.0,7757.866187770525
5718.0,3.0,0.44,534.0,613.12,500.0
2785.0,4.0,0.78,414.6,5000.0,500.0
3110.0,3.0,0.34,504.2,732.89,500.0
2972.0,3.0,0.61,569.6,739.85,32955.72606380208
1296.0,3.0,0.66,613.8,1087.32,996.1802002025788
4620.0,2.0,1.0,643.8,858.54,9205.187909270016
2448.0,1.0,0.15,560.6,10000.0,4245.037783140844
2403.0,3.0,0.67,603.0,846.76,500.0
3451.0,4.0,0.42,352.0,10000.0,14160.433928568538
964.0,3.0,0.0,509.6,5000.0,7593.134527941985
1837.0,3.0,0.05,525.0,1271.1,500.0
5264.0,3.0,0.09,369.0,685.99,4718.767520600533
5029.0,5.0,0.22,467.8,10000.0,5467.298925157802
4721.0,5.0,0.74,435.8,1078.33,26348.65728251668
2482.0,5.0,0.07,605.8,5000.0,17625.92739488669
1733.0,1.0,0.61,480.2,5000.0,500.0
3692.0,3.0,0.67,449.0,5000.0,500.0
3565.0,0.0,0.68,515.0,5000.0,500.0
1513.0,3.0,0.76,592.4,10000.0,18716.7702567452
1830.0,3.0,0.33,707.4,10000.0,1621.276845773688
1694.0,5.0,0.44,560.0,5000.0,6041.943182967654
2934.0,5.0,0.67,637.0,1218.85,19503.035710789536
4130.0,2.0,0.62,775.0,5000.0,17098.347502032953
2665.0,3.0,0.05,596.0,611.0,14661.48621493931
3037.0,0.0,0.86,651.0,10000.0,500.0
2837.0,2.0,0.13,814.0,10000.0,500.0
2876.0,2.0,0.31,374.0,5000.0,500.0
1793.0,1.0,0.19,629.0,5000.0,500.0
2921.0,5.0,0.11,589.0,10000.0,14139.052657121674
2497.0,3.0,0.41,848.0,5000.0,22137.52624637979
3537.0,3.0,0.44,756.0,5000.0,20502.81797848341
3960.0,3.0,0.14,399.0,10000.0,500.0
1359.0,3.0,0.96,658.0,5000.0,4998.8865948036
3699.0,4.0,0.98,494.4,669.98,500.0
3165.0,0.0,0.69,496.4,5000.0,500.0
3050.0,3.0,0.3,520.0,10000.0,25969.9174665423
1044.0,3.0,0.12,590.6,5000.0,500.0
4360.0,3.0,0.73,822.0,10000.0,31359.25933993461
3141.0,3.0,0.05,798.0,5000.0,500.0
2176.0,3.0,0.39,411.0,947.55,33710.25062819162
2185.0,3.0,0.42,670.8,10000.0,15066.129164102133
5373.0,2.0,0.46,526.8,556.66,27859.41517346807
2650.0,3.0,0.0,557.8,5000.0,37942.65916564637
3420.0,4.0,0.6,431.0,440.44,7244.857159929931
831.0,1.0,0.49,617.4,1045.32,500.0
2604.0,0.0,0.94,365.0,5000.0,500.0
2471.0,3.0,0.41,305.0,1078.56,14359.499029779896
2783.0,3.0,0.91,769.0,546.22,34121.242876200005
2762.0,3.0,0.89,831.0,1111.02,1113.9861153742345
1159.0,3.0,0.84,513.0,5000.0,2637.7218675939494
3574.0,3.0,0.42,308.0,5000.0,500.0
